1           0 
 612           30            0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
R              0             0 
